"AssignmentId","WorkerId","HITId","AcceptTime","SubmitTime","ApprovalTime","TimeToComplete","PMID","AbstractId","Question1","Question2","Question3","Question4","Relevant","Honeypot"
"3YDTZAI2WYTWL45GSGBYK0U86RD143","A1JVUD5XUB9H48","3TUOHPJXYHAEYNB0JCXMLIMGJGOXWP","2015-01-17T04:56:19Z","2015-01-17T05:11:37Z","2015-01-17T06:12:36Z","304186.33333333",22778192,306,"Yes","NoInfo","Yes","No",0,0
"3YDTZAI2WYTWL45GSGBYK0U86RD143","A1JVUD5XUB9H48","3TUOHPJXYHAEYNB0JCXMLIMGJGOXWP","2015-01-17T04:56:19Z","2015-01-17T05:11:37Z","2015-01-17T06:12:36Z","304186.33333333",23891596,42,"Yes",503,"Yes","Yes",1,0
"3L4PIM1GQUT0CGIHFHEK6GGS5SDRYL","AYALPYEQ512PP","3TUOHPJXYHAEYNB0JCXMLIMGJGOXWP","2015-01-19T20:55:00Z","2015-01-19T20:57:47Z","2015-01-19T22:02:39Z",54014,23927933,653,"Yes","NoInfo","No","-",0,0
"3L4PIM1GQUT0CGIHFHEK6GGS5SDRYL","AYALPYEQ512PP","3TUOHPJXYHAEYNB0JCXMLIMGJGOXWP","2015-01-19T20:55:00Z","2015-01-19T20:57:47Z","2015-01-19T22:02:39Z",54014,22778192,306,"Yes",1,"-","-",0,0
"3L4PIM1GQUT0CGIHFHEK6GGS5SDRYL","AYALPYEQ512PP","3TUOHPJXYHAEYNB0JCXMLIMGJGOXWP","2015-01-19T20:55:00Z","2015-01-19T20:57:47Z","2015-01-19T22:02:39Z",54014,23891596,42,"Yes",503,"Yes","Yes",1,0
"3WETL7AQWULARQNVTP8RDLFJ4AU35G","AV3CA0IYNRCCJ","3TUOHPJXYHAEYNB0JCXMLIMGJGOXWP","2015-01-21T01:01:55Z","2015-01-21T01:11:06Z","2015-01-21T02:12:38Z","183266.33333333",23927933,653,"Yes","NoInfo","No","-",0,0
"3WETL7AQWULARQNVTP8RDLFJ4AU35G","AV3CA0IYNRCCJ","3TUOHPJXYHAEYNB0JCXMLIMGJGOXWP","2015-01-21T01:01:55Z","2015-01-21T01:11:06Z","2015-01-21T02:12:38Z","183266.33333333",22778192,306,"Yes",1,"-","-",0,0
"3WETL7AQWULARQNVTP8RDLFJ4AU35G","AV3CA0IYNRCCJ","3TUOHPJXYHAEYNB0JCXMLIMGJGOXWP","2015-01-21T01:01:55Z","2015-01-21T01:11:06Z","2015-01-21T02:12:38Z","183266.33333333",23891596,42,"Yes",503,"Yes","Yes",1,0
"3ZAK8W07I5RVVDEDB3YGJZ9S0F90U6","AQIURY9V7X00Z","3TUOHPJXYHAEYNB0JCXMLIMGJGOXWP","2015-01-21T04:41:43Z","2015-01-21T04:42:55Z","2015-01-21T05:47:36Z",23468,23927933,653,"No","-","-","-",0,0
"3ZAK8W07I5RVVDEDB3YGJZ9S0F90U6","AQIURY9V7X00Z","3TUOHPJXYHAEYNB0JCXMLIMGJGOXWP","2015-01-21T04:41:43Z","2015-01-21T04:42:55Z","2015-01-21T05:47:36Z",23468,22778192,306,"Yes",1,"-","-",0,0
"3ZAK8W07I5RVVDEDB3YGJZ9S0F90U6","AQIURY9V7X00Z","3TUOHPJXYHAEYNB0JCXMLIMGJGOXWP","2015-01-21T04:41:43Z","2015-01-21T04:42:55Z","2015-01-21T05:47:36Z",23468,23891596,42,"Yes",503,"Yes","Yes",1,0
"3L0KT67Y8FTCDVIUU6EPWQLORSFYSV","A8L450UGY77XB","3XJOUITW8U42X96U2TXJ4QJOIJKQTW","2015-01-16T19:49:58Z","2015-01-16T19:53:58Z","2015-01-16T20:57:37Z","17596.666666667",24761085,122,"Yes",3,"-","-",1,0
"3L0KT67Y8FTCDVIUU6EPWQLORSFYSV","A8L450UGY77XB","3XJOUITW8U42X96U2TXJ4QJOIJKQTW","2015-01-16T19:49:58Z","2015-01-16T19:53:58Z","2015-01-16T20:57:37Z","17596.666666667",24556232,38,"Yes",406,"No","-",1,0
"3L0KT67Y8FTCDVIUU6EPWQLORSFYSV","A8L450UGY77XB","3XJOUITW8U42X96U2TXJ4QJOIJKQTW","2015-01-16T19:49:58Z","2015-01-16T19:53:58Z","2015-01-16T20:57:37Z","17596.666666667",23913883,753,"No","-","-","-",0,0
"32SCWG5HIIHDHJSWW6F3IUWK5ZW6P6","A19PATBI3SQNU0","3XJOUITW8U42X96U2TXJ4QJOIJKQTW","2015-01-18T17:39:39Z","2015-01-18T22:38:40Z","2015-01-18T23:42:39Z","21771.666666667",24761085,122,"Yes",3,"-","-",1,0
"32SCWG5HIIHDHJSWW6F3IUWK5ZW6P6","A19PATBI3SQNU0","3XJOUITW8U42X96U2TXJ4QJOIJKQTW","2015-01-18T17:39:39Z","2015-01-18T22:38:40Z","2015-01-18T23:42:39Z","21771.666666667",24556232,38,"Yes",406,"No","-",1,0
"32SCWG5HIIHDHJSWW6F3IUWK5ZW6P6","A19PATBI3SQNU0","3XJOUITW8U42X96U2TXJ4QJOIJKQTW","2015-01-18T17:39:39Z","2015-01-18T22:38:40Z","2015-01-18T23:42:39Z","21771.666666667",23913883,753,"No","-","-","-",0,0
"3LEP4MGT3HDAYY61NO5GTG1N5IBDBT","AV3CA0IYNRCCJ","3XJOUITW8U42X96U2TXJ4QJOIJKQTW","2015-01-20T01:37:27Z","2015-01-20T01:38:38Z","2015-01-20T02:42:37Z","22836.666666667",24761085,122,"Yes",3,"-","-",1,0
"3LEP4MGT3HDAYY61NO5GTG1N5IBDBT","AV3CA0IYNRCCJ","3XJOUITW8U42X96U2TXJ4QJOIJKQTW","2015-01-20T01:37:27Z","2015-01-20T01:38:38Z","2015-01-20T02:42:37Z","22836.666666667",24556232,38,"Yes",406,"No","-",1,0
"3LEP4MGT3HDAYY61NO5GTG1N5IBDBT","AV3CA0IYNRCCJ","3XJOUITW8U42X96U2TXJ4QJOIJKQTW","2015-01-20T01:37:27Z","2015-01-20T01:38:38Z","2015-01-20T02:42:37Z","22836.666666667",23913883,753,"No","-","-","-",0,0
"38SKSKU7R2A3JI8Z6FVLYGD59IQILI","AYALPYEQ512PP","3XJOUITW8U42X96U2TXJ4QJOIJKQTW","2015-01-21T00:10:58Z","2015-01-21T00:13:08Z","2015-01-21T01:17:37Z","41546.333333333",24761085,122,"Yes",3,"-","-",1,0
"38SKSKU7R2A3JI8Z6FVLYGD59IQILI","AYALPYEQ512PP","3XJOUITW8U42X96U2TXJ4QJOIJKQTW","2015-01-21T00:10:58Z","2015-01-21T00:13:08Z","2015-01-21T01:17:37Z","41546.333333333",24556232,38,"Yes",406,"No","-",1,0
"38SKSKU7R2A3JI8Z6FVLYGD59IQILI","AYALPYEQ512PP","3XJOUITW8U42X96U2TXJ4QJOIJKQTW","2015-01-21T00:10:58Z","2015-01-21T00:13:08Z","2015-01-21T01:17:37Z","41546.333333333",23913883,753,"No","-","-","-",0,0
"3T111IHZ5F3LBFA975M47ZN1WKZ9RN","A1JVUD5XUB9H48","3XJOUITW8U42X96U2TXJ4QJOIJKQTW","2015-01-21T04:56:00Z","2015-01-21T05:00:24Z","2015-01-21T06:02:37Z","86641.666666667",24761085,122,"Yes","NoInfo","Yes","Yes",1,0
"3T111IHZ5F3LBFA975M47ZN1WKZ9RN","A1JVUD5XUB9H48","3XJOUITW8U42X96U2TXJ4QJOIJKQTW","2015-01-21T04:56:00Z","2015-01-21T05:00:24Z","2015-01-21T06:02:37Z","86641.666666667",24556232,38,"Yes",406,"Yes","Yes",1,0
"3T111IHZ5F3LBFA975M47ZN1WKZ9RN","A1JVUD5XUB9H48","3XJOUITW8U42X96U2TXJ4QJOIJKQTW","2015-01-21T04:56:00Z","2015-01-21T05:00:24Z","2015-01-21T06:02:37Z","86641.666666667",23913883,753,"No","-","-","-",0,0
"3LQ8PUHQFM51XMP9FUGN6OKYSYDIH1","A8L450UGY77XB","3E9ZFLPWOY5WXSRVUVT7KRD845RIX4","2015-01-17T12:43:24Z","2015-01-17T12:52:43Z","2015-01-17T13:57:37Z",20806,23902785,1704,"Yes",48,"No","-",0,0
"3LQ8PUHQFM51XMP9FUGN6OKYSYDIH1","A8L450UGY77XB","3E9ZFLPWOY5WXSRVUVT7KRD845RIX4","2015-01-17T12:43:24Z","2015-01-17T12:52:43Z","2015-01-17T13:57:37Z",20806,24680117,904,"Yes",1,"-","-",0,0
"3LQ8PUHQFM51XMP9FUGN6OKYSYDIH1","A8L450UGY77XB","3E9ZFLPWOY5WXSRVUVT7KRD845RIX4","2015-01-17T12:43:24Z","2015-01-17T12:52:43Z","2015-01-17T13:57:37Z",20806,24069976,1659,"Yes",289,"Yes","Yes",0,0
"3YGXWBAF71UG87FE8D0I1WDZAQUC4Y","A3HPVFAF1U9WXK","3E9ZFLPWOY5WXSRVUVT7KRD845RIX4","2015-01-19T05:55:49Z","2015-01-19T05:57:52Z","2015-01-19T07:02:37Z",39763,23902785,1704,"Yes",48,"No","-",0,0
"3YGXWBAF71UG87FE8D0I1WDZAQUC4Y","A3HPVFAF1U9WXK","3E9ZFLPWOY5WXSRVUVT7KRD845RIX4","2015-01-19T05:55:49Z","2015-01-19T05:57:52Z","2015-01-19T07:02:37Z",39763,24680117,904,"Yes",1,"-","-",0,0
"3YGXWBAF71UG87FE8D0I1WDZAQUC4Y","A3HPVFAF1U9WXK","3E9ZFLPWOY5WXSRVUVT7KRD845RIX4","2015-01-19T05:55:49Z","2015-01-19T05:57:52Z","2015-01-19T07:02:37Z",39763,24069976,1659,"Yes",289,"Yes","No",0,0
"3VHHR074H4U6UYR3NORO7RNWV1YL77","A1JVUD5XUB9H48","3E9ZFLPWOY5WXSRVUVT7KRD845RIX4","2015-01-19T06:23:05Z","2015-01-19T06:35:59Z","2015-01-19T07:37:36Z","255734.66666667",23902785,1704,"Yes","NoInfo","No","-",0,0
"3VHHR074H4U6UYR3NORO7RNWV1YL77","A1JVUD5XUB9H48","3E9ZFLPWOY5WXSRVUVT7KRD845RIX4","2015-01-19T06:23:05Z","2015-01-19T06:35:59Z","2015-01-19T07:37:36Z","255734.66666667",24680117,904,"Yes",1,"-","-",0,0
"3VHHR074H4U6UYR3NORO7RNWV1YL77","A1JVUD5XUB9H48","3E9ZFLPWOY5WXSRVUVT7KRD845RIX4","2015-01-19T06:23:05Z","2015-01-19T06:35:59Z","2015-01-19T07:37:36Z","255734.66666667",24069976,1659,"Yes",289,"Yes","Yes",0,0
"3WS1NTTKEZP6CVHNGE3HXZ8PQSZF0R","AJPLNQSDWH2UN","3E9ZFLPWOY5WXSRVUVT7KRD845RIX4","2015-01-20T05:16:30Z","2015-01-20T05:23:58Z","2015-01-20T06:27:37Z","148721.66666667",23902785,1704,"Yes","NoInfo","No","-",0,0
"3WS1NTTKEZP6CVHNGE3HXZ8PQSZF0R","AJPLNQSDWH2UN","3E9ZFLPWOY5WXSRVUVT7KRD845RIX4","2015-01-20T05:16:30Z","2015-01-20T05:23:58Z","2015-01-20T06:27:37Z","148721.66666667",24680117,904,"Yes",1,"-","-",0,0
"3WS1NTTKEZP6CVHNGE3HXZ8PQSZF0R","AJPLNQSDWH2UN","3E9ZFLPWOY5WXSRVUVT7KRD845RIX4","2015-01-20T05:16:30Z","2015-01-20T05:23:58Z","2015-01-20T06:27:37Z","148721.66666667",24069976,1659,"Yes",289,"No","-",0,0
"3S0TNUHWKUVRW08UKCL62EBMXDI8DJ","AYALPYEQ512PP","3E9ZFLPWOY5WXSRVUVT7KRD845RIX4","2015-01-20T23:28:52Z","2015-01-20T23:30:37Z","2015-01-21T00:32:38Z","34025.666666667",23902785,1704,"Yes",48,"No","-",0,0
"3S0TNUHWKUVRW08UKCL62EBMXDI8DJ","AYALPYEQ512PP","3E9ZFLPWOY5WXSRVUVT7KRD845RIX4","2015-01-20T23:28:52Z","2015-01-20T23:30:37Z","2015-01-21T00:32:38Z","34025.666666667",24680117,904,"Yes",1,"-","-",0,0
"3S0TNUHWKUVRW08UKCL62EBMXDI8DJ","AYALPYEQ512PP","3E9ZFLPWOY5WXSRVUVT7KRD845RIX4","2015-01-20T23:28:52Z","2015-01-20T23:30:37Z","2015-01-21T00:32:38Z","34025.666666667",24069976,1659,"Yes",289,"Yes","No",0,0
"3KOPY89HM9FIYP2GIRCLEVYOM8LJ38","ABFJSOC07JFH2","39O6Z4JLX2A1JYBVT2SQZG32C7MXVF","2015-01-17T15:01:58Z","2015-01-17T15:04:12Z","2015-01-17T16:07:37Z",44189,24530651,489,"Yes","NoInfo","No","-",0,0
"3KOPY89HM9FIYP2GIRCLEVYOM8LJ38","ABFJSOC07JFH2","39O6Z4JLX2A1JYBVT2SQZG32C7MXVF","2015-01-17T15:01:58Z","2015-01-17T15:04:12Z","2015-01-17T16:07:37Z",44189,24291530,932,"Yes",85,"No","-",0,0
"3KOPY89HM9FIYP2GIRCLEVYOM8LJ38","ABFJSOC07JFH2","39O6Z4JLX2A1JYBVT2SQZG32C7MXVF","2015-01-17T15:01:58Z","2015-01-17T15:04:12Z","2015-01-17T16:07:37Z",44189,24340266,1459,"Yes",1,"-","-",0,0
"3UOUJI6MTER3S3KOEFNNSDW3ALLUXK","AV3CA0IYNRCCJ","39O6Z4JLX2A1JYBVT2SQZG32C7MXVF","2015-01-19T19:39:54Z","2015-01-19T19:41:16Z","2015-01-19T20:42:38Z","26842.666666667",24530651,489,"Yes","NoInfo","No","-",0,0
"3UOUJI6MTER3S3KOEFNNSDW3ALLUXK","AV3CA0IYNRCCJ","39O6Z4JLX2A1JYBVT2SQZG32C7MXVF","2015-01-19T19:39:54Z","2015-01-19T19:41:16Z","2015-01-19T20:42:38Z","26842.666666667",24291530,932,"Yes",85,"No","-",0,0
"3UOUJI6MTER3S3KOEFNNSDW3ALLUXK","AV3CA0IYNRCCJ","39O6Z4JLX2A1JYBVT2SQZG32C7MXVF","2015-01-19T19:39:54Z","2015-01-19T19:41:16Z","2015-01-19T20:42:38Z","26842.666666667",24340266,1459,"Yes",1,"-","-",0,0
"3NQL1CS15SLS5NZYO1JU7D5VQYRVYJ","AYALPYEQ512PP","39O6Z4JLX2A1JYBVT2SQZG32C7MXVF","2015-01-19T21:51:19Z","2015-01-19T21:53:35Z","2015-01-19T22:57:37Z","40971.333333333",24530651,489,"Yes","NoInfo","No","-",0,0
"3NQL1CS15SLS5NZYO1JU7D5VQYRVYJ","AYALPYEQ512PP","39O6Z4JLX2A1JYBVT2SQZG32C7MXVF","2015-01-19T21:51:19Z","2015-01-19T21:53:35Z","2015-01-19T22:57:37Z","40971.333333333",24291530,932,"Yes",85,"No","-",0,0
"3NQL1CS15SLS5NZYO1JU7D5VQYRVYJ","AYALPYEQ512PP","39O6Z4JLX2A1JYBVT2SQZG32C7MXVF","2015-01-19T21:51:19Z","2015-01-19T21:53:35Z","2015-01-19T22:57:37Z","40971.333333333",24340266,1459,"Yes",1,"-","-",0,0
"3QXNC7EIPJ8XBLQADS3PN3MENU309J","AJPLNQSDWH2UN","39O6Z4JLX2A1JYBVT2SQZG32C7MXVF","2015-01-20T04:22:05Z","2015-01-20T04:25:50Z","2015-01-20T05:27:37Z",74557,24530651,489,"Yes","NoInfo","No","-",0,0
"3QXNC7EIPJ8XBLQADS3PN3MENU309J","AJPLNQSDWH2UN","39O6Z4JLX2A1JYBVT2SQZG32C7MXVF","2015-01-20T04:22:05Z","2015-01-20T04:25:50Z","2015-01-20T05:27:37Z",74557,24291530,932,"No","-","-","-",0,0
"3QXNC7EIPJ8XBLQADS3PN3MENU309J","AJPLNQSDWH2UN","39O6Z4JLX2A1JYBVT2SQZG32C7MXVF","2015-01-20T04:22:05Z","2015-01-20T04:25:50Z","2015-01-20T05:27:37Z",74557,24340266,1459,"Yes",1,"-","-",0,0
"3TYCR1GOTDWPE8X96JJ7YBGV5V9ZLD","A3HPVFAF1U9WXK","39O6Z4JLX2A1JYBVT2SQZG32C7MXVF","2015-01-20T12:33:56Z","2015-01-20T12:35:04Z","2015-01-20T13:37:37Z",21361,24530651,489,"Yes","NoInfo","No","-",0,0
"3TYCR1GOTDWPE8X96JJ7YBGV5V9ZLD","A3HPVFAF1U9WXK","39O6Z4JLX2A1JYBVT2SQZG32C7MXVF","2015-01-20T12:33:56Z","2015-01-20T12:35:04Z","2015-01-20T13:37:37Z",21361,24291530,932,"Yes",85,"No","-",0,0
"3TYCR1GOTDWPE8X96JJ7YBGV5V9ZLD","A3HPVFAF1U9WXK","39O6Z4JLX2A1JYBVT2SQZG32C7MXVF","2015-01-20T12:33:56Z","2015-01-20T12:35:04Z","2015-01-20T13:37:37Z",21361,24340266,1459,"Yes",1,"-","-",0,0
"3OS46CRSLGCQM3PSIIO2OML2ROU6VQ","AFO62G37P0JBF","38RHULDV9YSH8SM5KQXLI8Z1V3LIWB","2015-01-19T18:43:10Z","2015-01-19T18:48:48Z","2015-01-19T19:52:37Z","111917.66666667",24054333,1435,"No","-","-","-",0,0
"3OS46CRSLGCQM3PSIIO2OML2ROU6VQ","AFO62G37P0JBF","38RHULDV9YSH8SM5KQXLI8Z1V3LIWB","2015-01-19T18:43:10Z","2015-01-19T18:48:48Z","2015-01-19T19:52:37Z","111917.66666667",23521011,1747,"Yes",210,"No","-",0,0
"3OS46CRSLGCQM3PSIIO2OML2ROU6VQ","AFO62G37P0JBF","38RHULDV9YSH8SM5KQXLI8Z1V3LIWB","2015-01-19T18:43:10Z","2015-01-19T18:48:48Z","2015-01-19T19:52:37Z","111917.66666667",23965298,601,"Yes","NoInfo","No","-",0,0
"3FTF2T8WLSVQJBRV6ZWAUYVIOY79WH","AYALPYEQ512PP","38RHULDV9YSH8SM5KQXLI8Z1V3LIWB","2015-01-19T20:48:48Z","2015-01-19T20:50:33Z","2015-01-19T21:52:37Z","33505.666666667",24054333,1435,"No","-","-","-",0,0
"3FTF2T8WLSVQJBRV6ZWAUYVIOY79WH","AYALPYEQ512PP","38RHULDV9YSH8SM5KQXLI8Z1V3LIWB","2015-01-19T20:48:48Z","2015-01-19T20:50:33Z","2015-01-19T21:52:37Z","33505.666666667",23521011,1747,"Yes",210,"No","-",0,0
"3FTF2T8WLSVQJBRV6ZWAUYVIOY79WH","AYALPYEQ512PP","38RHULDV9YSH8SM5KQXLI8Z1V3LIWB","2015-01-19T20:48:48Z","2015-01-19T20:50:33Z","2015-01-19T21:52:37Z","33505.666666667",23965298,601,"Yes",589,"No","-",0,0
"3YDTZAI2WYTWL45GSGBYK0U86U1410","A3HPVFAF1U9WXK","38RHULDV9YSH8SM5KQXLI8Z1V3LIWB","2015-01-20T12:55:10Z","2015-01-20T12:56:24Z","2015-01-20T13:57:39Z","23296.333333333",24054333,1435,"No","-","-","-",0,0
"3YDTZAI2WYTWL45GSGBYK0U86U1410","A3HPVFAF1U9WXK","38RHULDV9YSH8SM5KQXLI8Z1V3LIWB","2015-01-20T12:55:10Z","2015-01-20T12:56:24Z","2015-01-20T13:57:39Z","23296.333333333",23521011,1747,"Yes",210,"No","-",0,0
"3YDTZAI2WYTWL45GSGBYK0U86U1410","A3HPVFAF1U9WXK","38RHULDV9YSH8SM5KQXLI8Z1V3LIWB","2015-01-20T12:55:10Z","2015-01-20T12:56:24Z","2015-01-20T13:57:39Z","23296.333333333",23965298,601,"No","-","-","-",0,0
"3XC1O3LBOTZTSWOA0RUPCNFEKZ6TLA","AQIURY9V7X00Z","38RHULDV9YSH8SM5KQXLI8Z1V3LIWB","2015-01-21T00:31:20Z","2015-01-21T00:34:58Z","2015-01-21T01:37:36Z",71797,24054333,1435,"No","-","-","-",0,0
"3XC1O3LBOTZTSWOA0RUPCNFEKZ6TLA","AQIURY9V7X00Z","38RHULDV9YSH8SM5KQXLI8Z1V3LIWB","2015-01-21T00:31:20Z","2015-01-21T00:34:58Z","2015-01-21T01:37:36Z",71797,23521011,1747,"Yes",210,"No","-",0,0
"3XC1O3LBOTZTSWOA0RUPCNFEKZ6TLA","AQIURY9V7X00Z","38RHULDV9YSH8SM5KQXLI8Z1V3LIWB","2015-01-21T00:31:20Z","2015-01-21T00:34:58Z","2015-01-21T01:37:36Z",71797,23965298,601,"No","-","-","-",0,0
"3VJ40NV2QJ01YHR7DJAH44J8F4COTN","AV3CA0IYNRCCJ","38RHULDV9YSH8SM5KQXLI8Z1V3LIWB","2015-01-21T00:59:43Z","2015-01-21T01:00:33Z","2015-01-21T02:02:37Z",16077,24054333,1435,"No","-","-","-",0,0
"3VJ40NV2QJ01YHR7DJAH44J8F4COTN","AV3CA0IYNRCCJ","38RHULDV9YSH8SM5KQXLI8Z1V3LIWB","2015-01-21T00:59:43Z","2015-01-21T01:00:33Z","2015-01-21T02:02:37Z",16077,23521011,1747,"Yes",210,"No","-",0,0
"3VJ40NV2QJ01YHR7DJAH44J8F4COTN","AV3CA0IYNRCCJ","38RHULDV9YSH8SM5KQXLI8Z1V3LIWB","2015-01-21T00:59:43Z","2015-01-21T01:00:33Z","2015-01-21T02:02:37Z",16077,23965298,601,"Yes",589,"No","-",0,0
"3M68NM076IKYTW8B9YJSNPWZ6GZR6W","A8L450UGY77XB","3PKVGQTFIHXYQWKOPE9IHXL8T74YRU","2015-01-16T16:55:21Z","2015-01-16T16:59:29Z","2015-01-16T18:02:40Z",22044,24924517,419,"No","-","-","-",0,0
"3M68NM076IKYTW8B9YJSNPWZ6GZR6W","A8L450UGY77XB","3PKVGQTFIHXYQWKOPE9IHXL8T74YRU","2015-01-16T16:55:21Z","2015-01-16T16:59:29Z","2015-01-16T18:02:40Z",22044,23922815,1621,"No","-","-","-",0,0
"3M68NM076IKYTW8B9YJSNPWZ6GZR6W","A8L450UGY77XB","3PKVGQTFIHXYQWKOPE9IHXL8T74YRU","2015-01-16T16:55:21Z","2015-01-16T16:59:29Z","2015-01-16T18:02:40Z",22044,24898936,1793,"Yes",100,"Yes","Yes",0,0
"3P4MQ7TPPYPHJ18H9SEAYQDN2XYBBJ","AV3CA0IYNRCCJ","3PKVGQTFIHXYQWKOPE9IHXL8T74YRU","2015-01-20T01:06:31Z","2015-01-20T01:07:46Z","2015-01-20T02:12:37Z",23921,24924517,419,"No","-","-","-",0,0
"3P4MQ7TPPYPHJ18H9SEAYQDN2XYBBJ","AV3CA0IYNRCCJ","3PKVGQTFIHXYQWKOPE9IHXL8T74YRU","2015-01-20T01:06:31Z","2015-01-20T01:07:46Z","2015-01-20T02:12:37Z",23921,23922815,1621,"No","-","-","-",0,0
"3P4MQ7TPPYPHJ18H9SEAYQDN2XYBBJ","AV3CA0IYNRCCJ","3PKVGQTFIHXYQWKOPE9IHXL8T74YRU","2015-01-20T01:06:31Z","2015-01-20T01:07:46Z","2015-01-20T02:12:37Z",23921,24898936,1793,"Yes",100,"No","-",0,0
"3DBQWDE4Y7BHVUG5B8S6MZDP9R9N54","A19PATBI3SQNU0","3PKVGQTFIHXYQWKOPE9IHXL8T74YRU","2015-01-20T18:30:52Z","2015-01-20T19:20:47Z","2015-01-20T20:22:41Z","67849.666666667",24924517,419,"No","-","-","-",0,0
"3DBQWDE4Y7BHVUG5B8S6MZDP9R9N54","A19PATBI3SQNU0","3PKVGQTFIHXYQWKOPE9IHXL8T74YRU","2015-01-20T18:30:52Z","2015-01-20T19:20:47Z","2015-01-20T20:22:41Z","67849.666666667",23922815,1621,"No","-","-","-",0,0
"3DBQWDE4Y7BHVUG5B8S6MZDP9R9N54","A19PATBI3SQNU0","3PKVGQTFIHXYQWKOPE9IHXL8T74YRU","2015-01-20T18:30:52Z","2015-01-20T19:20:47Z","2015-01-20T20:22:41Z","67849.666666667",24898936,1793,"Yes",100,"Yes","No",0,0
"3ZSY5X72NYOOI2EF9U5M4PIQRJ8RO6","AYALPYEQ512PP","3PKVGQTFIHXYQWKOPE9IHXL8T74YRU","2015-01-20T22:19:24Z","2015-01-20T22:20:44Z","2015-01-20T23:22:37Z","25267.666666667",24924517,419,"No","-","-","-",0,0
"3ZSY5X72NYOOI2EF9U5M4PIQRJ8RO6","AYALPYEQ512PP","3PKVGQTFIHXYQWKOPE9IHXL8T74YRU","2015-01-20T22:19:24Z","2015-01-20T22:20:44Z","2015-01-20T23:22:37Z","25267.666666667",23922815,1621,"No","-","-","-",0,0
"3ZSY5X72NYOOI2EF9U5M4PIQRJ8RO6","AYALPYEQ512PP","3PKVGQTFIHXYQWKOPE9IHXL8T74YRU","2015-01-20T22:19:24Z","2015-01-20T22:20:44Z","2015-01-20T23:22:37Z","25267.666666667",24898936,1793,"Yes",100,"Yes","No",0,0
"3TXD01ZLD5UCU1WEU4LIV2Z5HSQU4J","A3HPVFAF1U9WXK","3PKVGQTFIHXYQWKOPE9IHXL8T74YRU","2015-01-21T05:26:37Z","2015-01-21T05:27:22Z","2015-01-21T06:27:47Z","13691.666666667",24924517,419,"No","-","-","-",0,0
"3TXD01ZLD5UCU1WEU4LIV2Z5HSQU4J","A3HPVFAF1U9WXK","3PKVGQTFIHXYQWKOPE9IHXL8T74YRU","2015-01-21T05:26:37Z","2015-01-21T05:27:22Z","2015-01-21T06:27:47Z","13691.666666667",23922815,1621,"No","-","-","-",0,0
"3TXD01ZLD5UCU1WEU4LIV2Z5HSQU4J","A3HPVFAF1U9WXK","3PKVGQTFIHXYQWKOPE9IHXL8T74YRU","2015-01-21T05:26:37Z","2015-01-21T05:27:22Z","2015-01-21T06:27:47Z","13691.666666667",24898936,1793,"Yes",100,"Yes","Yes",0,0
"3TMFV4NEP9RQ568L17QWU2074Q58W3","A8L450UGY77XB","3OEWW2KGQJOSV8XH1Q50AH620WEDOS","2015-01-16T17:31:56Z","2015-01-16T17:35:49Z","2015-01-16T18:37:38Z","14371.333333333",24485252,1080,"No","-","-","-",0,0
"3TMFV4NEP9RQ568L17QWU2074Q58W3","A8L450UGY77XB","3OEWW2KGQJOSV8XH1Q50AH620WEDOS","2015-01-16T17:31:56Z","2015-01-16T17:35:49Z","2015-01-16T18:37:38Z","14371.333333333",24946462,1141,"Yes",1,"-","-",0,0
"3TMFV4NEP9RQ568L17QWU2074Q58W3","A8L450UGY77XB","3OEWW2KGQJOSV8XH1Q50AH620WEDOS","2015-01-16T17:31:56Z","2015-01-16T17:35:49Z","2015-01-16T18:37:38Z","14371.333333333",24115716,1075,"Yes",1,"-","-",0,0
"39GAF6DQWSDVFHOVCCCLTQULJERV1W","A1VS2PFZRWWPO3","3OEWW2KGQJOSV8XH1Q50AH620WEDOS","2015-01-20T04:28:40Z","2015-01-20T04:29:54Z","2015-01-20T05:32:37Z",23730,24485252,1080,"No","-","-","-",0,0
"39GAF6DQWSDVFHOVCCCLTQULJERV1W","A1VS2PFZRWWPO3","3OEWW2KGQJOSV8XH1Q50AH620WEDOS","2015-01-20T04:28:40Z","2015-01-20T04:29:54Z","2015-01-20T05:32:37Z",23730,24946462,1141,"Yes",1,"-","-",0,0
"39GAF6DQWSDVFHOVCCCLTQULJERV1W","A1VS2PFZRWWPO3","3OEWW2KGQJOSV8XH1Q50AH620WEDOS","2015-01-20T04:28:40Z","2015-01-20T04:29:54Z","2015-01-20T05:32:37Z",23730,24115716,1075,"Yes",1,"-","-",0,0
"3NQL1CS15SLS5NZYO1JU7D5VQYTVYL","A19PATBI3SQNU0","3OEWW2KGQJOSV8XH1Q50AH620WEDOS","2015-01-19T23:14:09Z","2015-01-20T04:31:43Z","2015-01-20T05:32:38Z","17792.333333333",24485252,1080,"No","-","-","-",0,0
"3NQL1CS15SLS5NZYO1JU7D5VQYTVYL","A19PATBI3SQNU0","3OEWW2KGQJOSV8XH1Q50AH620WEDOS","2015-01-19T23:14:09Z","2015-01-20T04:31:43Z","2015-01-20T05:32:38Z","17792.333333333",24946462,1141,"Yes",1,"-","-",0,0
