AssignmentId,WorkerId,HITId,AcceptTime,SubmitTime,ApprovalTime,TimeToComplete,AbstractId,Question1,Question2,Question3,Question4,Relevant
3JPSL1DZ5TCE10SM64JNUATBXFPANS,A31A4YKVSOYRVS,38RHULDV9YSH8SM5KQXLI8Z1SRBWIO,2014-10-06T23:10:06Z,2014-10-06T23:12:45Z,2014-10-07T00:17:16Z,52689.666666667,1726,No,-,-,-,0
3JPSL1DZ5TCE10SM64JNUATBXFPANS,A31A4YKVSOYRVS,38RHULDV9YSH8SM5KQXLI8Z1SRBWIO,2014-10-06T23:10:06Z,2014-10-06T23:12:45Z,2014-10-07T00:17:16Z,52689.666666667,4509,No,-,-,-,0
3JPSL1DZ5TCE10SM64JNUATBXFPANS,A31A4YKVSOYRVS,38RHULDV9YSH8SM5KQXLI8Z1SRBWIO,2014-10-06T23:10:06Z,2014-10-06T23:12:45Z,2014-10-07T00:17:16Z,52689.666666667,4197,No,-,-,-,0
3ZQIG0FLQFTOGI4Y9016MGKFB2AVWN,A1QCQE5XW37LN1,38RHULDV9YSH8SM5KQXLI8Z1SRBWIO,2014-10-07T12:08:45Z,2014-10-07T12:09:32Z,2014-10-07T13:12:17Z,12906.333333333,1726,No,-,-,-,0
3ZQIG0FLQFTOGI4Y9016MGKFB2AVWN,A1QCQE5XW37LN1,38RHULDV9YSH8SM5KQXLI8Z1SRBWIO,2014-10-07T12:08:45Z,2014-10-07T12:09:32Z,2014-10-07T13:12:17Z,12906.333333333,4509,CantTell,CantTell,CantTell,NoInfo,0
3ZQIG0FLQFTOGI4Y9016MGKFB2AVWN,A1QCQE5XW37LN1,38RHULDV9YSH8SM5KQXLI8Z1SRBWIO,2014-10-07T12:08:45Z,2014-10-07T12:09:32Z,2014-10-07T13:12:17Z,12906.333333333,4197,No,-,-,-,0
35K3O9HUACQ53LWHOL2WIOATG00EFD,A27QCN3GYCZTPE,38RHULDV9YSH8SM5KQXLI8Z1SRBIWA,2014-10-04T23:42:34Z,2014-10-04T23:42:56Z,2014-10-05T00:47:15Z,6557.3333333333,3551,No,-,-,-,0
35K3O9HUACQ53LWHOL2WIOATG00EFD,A27QCN3GYCZTPE,38RHULDV9YSH8SM5KQXLI8Z1SRBIWA,2014-10-04T23:42:34Z,2014-10-04T23:42:56Z,2014-10-05T00:47:15Z,6557.3333333333,2686,No,-,-,-,0
35K3O9HUACQ53LWHOL2WIOATG00EFD,A27QCN3GYCZTPE,38RHULDV9YSH8SM5KQXLI8Z1SRBIWA,2014-10-04T23:42:34Z,2014-10-04T23:42:56Z,2014-10-05T00:47:15Z,6557.3333333333,4416,No,-,-,-,0
33F859I567QRAEB39KO6K1GLTKTBH5,A13W8W81TPORYZ,38RHULDV9YSH8SM5KQXLI8Z1SRBIWA,2014-10-06T05:02:26Z,2014-10-06T05:03:03Z,2014-10-06T06:07:14Z,11661.333333333,3551,No,-,-,-,0
33F859I567QRAEB39KO6K1GLTKTBH5,A13W8W81TPORYZ,38RHULDV9YSH8SM5KQXLI8Z1SRBIWA,2014-10-06T05:02:26Z,2014-10-06T05:03:03Z,2014-10-06T06:07:14Z,11661.333333333,2686,No,-,-,-,0
33F859I567QRAEB39KO6K1GLTKTBH5,A13W8W81TPORYZ,38RHULDV9YSH8SM5KQXLI8Z1SRBIWA,2014-10-06T05:02:26Z,2014-10-06T05:03:03Z,2014-10-06T06:07:14Z,11661.333333333,4416,Yes,No,-,-,0
3PJUZCGDJ7TFTAVD8WG4GISW22C98S,A997OZ3H2B3Q2,38RHULDV9YSH8SM5KQXLI8Z1SRBIWA,2014-10-06T09:41:32Z,2014-10-06T09:42:30Z,2014-10-06T10:47:14Z,18142,3551,No,-,-,-,0
3PJUZCGDJ7TFTAVD8WG4GISW22C98S,A997OZ3H2B3Q2,38RHULDV9YSH8SM5KQXLI8Z1SRBIWA,2014-10-06T09:41:32Z,2014-10-06T09:42:30Z,2014-10-06T10:47:14Z,18142,2686,No,-,-,-,0
3PJUZCGDJ7TFTAVD8WG4GISW22C98S,A997OZ3H2B3Q2,38RHULDV9YSH8SM5KQXLI8Z1SRBIWA,2014-10-06T09:41:32Z,2014-10-06T09:42:30Z,2014-10-06T10:47:14Z,18142,4416,No,-,-,-,0
3X31TUMD7YZSJCC1Y8AF6HWJOQ31LD,A8L450UGY77XB,38RHULDV9YSH8SM5KQXLI8Z1SRBIWA,2014-10-06T15:59:39Z,2014-10-06T16:02:39Z,2014-10-06T17:07:15Z,59448,3551,No,-,-,-,0
3X31TUMD7YZSJCC1Y8AF6HWJOQ31LD,A8L450UGY77XB,38RHULDV9YSH8SM5KQXLI8Z1SRBIWA,2014-10-06T15:59:39Z,2014-10-06T16:02:39Z,2014-10-06T17:07:15Z,59448,2686,No,-,-,-,0
3X31TUMD7YZSJCC1Y8AF6HWJOQ31LD,A8L450UGY77XB,38RHULDV9YSH8SM5KQXLI8Z1SRBIWA,2014-10-06T15:59:39Z,2014-10-06T16:02:39Z,2014-10-06T17:07:15Z,59448,4416,Yes,CantTell,Yes,38,0
33OOO72IVIY0PSU4NE1Q94PRM0KTC2,AFO62G37P0JBF,38RHULDV9YSH8SM5KQXLI8Z1SRBIWA,2014-10-06T17:48:55Z,2014-10-06T17:49:29Z,2014-10-06T18:52:15Z,10672.333333333,3551,No,-,-,-,0
33OOO72IVIY0PSU4NE1Q94PRM0KTC2,AFO62G37P0JBF,38RHULDV9YSH8SM5KQXLI8Z1SRBIWA,2014-10-06T17:48:55Z,2014-10-06T17:49:29Z,2014-10-06T18:52:15Z,10672.333333333,2686,No,-,-,-,0
33OOO72IVIY0PSU4NE1Q94PRM0KTC2,AFO62G37P0JBF,38RHULDV9YSH8SM5KQXLI8Z1SRBIWA,2014-10-06T17:48:55Z,2014-10-06T17:49:29Z,2014-10-06T18:52:15Z,10672.333333333,4416,No,-,-,-,0
3RSDURM96BZB3CDCTBUK79H9MCIYEO,A27QCN3GYCZTPE,367O8HRHKGLUT46HFWLGRIMXHWF4S3,2014-10-05T16:51:57Z,2014-10-05T16:52:49Z,2014-10-05T17:57:16Z,16419.666666667,1583,No,-,-,-,1
3RSDURM96BZB3CDCTBUK79H9MCIYEO,A27QCN3GYCZTPE,367O8HRHKGLUT46HFWLGRIMXHWF4S3,2014-10-05T16:51:57Z,2014-10-05T16:52:49Z,2014-10-05T17:57:16Z,16419.666666667,1327,Yes,Yes,Yes,67,1
3RSDURM96BZB3CDCTBUK79H9MCIYEO,A27QCN3GYCZTPE,367O8HRHKGLUT46HFWLGRIMXHWF4S3,2014-10-05T16:51:57Z,2014-10-05T16:52:49Z,2014-10-05T17:57:16Z,16419.666666667,846,No,-,-,-,0
3S0TNUHWKUVRW08UKCL62EBMTLH8DU,A997OZ3H2B3Q2,367O8HRHKGLUT46HFWLGRIMXHWF4S3,2014-10-05T17:44:32Z,2014-10-05T17:46:00Z,2014-10-05T18:47:16Z,28346,1583,Yes,No,-,-,1
3S0TNUHWKUVRW08UKCL62EBMTLH8DU,A997OZ3H2B3Q2,367O8HRHKGLUT46HFWLGRIMXHWF4S3,2014-10-05T17:44:32Z,2014-10-05T17:46:00Z,2014-10-05T18:47:16Z,28346,1327,Yes,Yes,Yes,67,1
3S0TNUHWKUVRW08UKCL62EBMTLH8DU,A997OZ3H2B3Q2,367O8HRHKGLUT46HFWLGRIMXHWF4S3,2014-10-05T17:44:32Z,2014-10-05T17:46:00Z,2014-10-05T18:47:16Z,28346,846,No,-,-,-,0
3L2IS5HSFBVYG96KC90EUB554H7NU5,A13W8W81TPORYZ,367O8HRHKGLUT46HFWLGRIMXHWF4S3,2014-10-06T04:46:49Z,2014-10-06T04:47:20Z,2014-10-06T05:52:14Z,9354.6666666667,1583,Yes,Yes,Yes,167,1
3L2IS5HSFBVYG96KC90EUB554H7NU5,A13W8W81TPORYZ,367O8HRHKGLUT46HFWLGRIMXHWF4S3,2014-10-06T04:46:49Z,2014-10-06T04:47:20Z,2014-10-06T05:52:14Z,9354.6666666667,1327,Yes,No,-,-,1
3L2IS5HSFBVYG96KC90EUB554H7NU5,A13W8W81TPORYZ,367O8HRHKGLUT46HFWLGRIMXHWF4S3,2014-10-06T04:46:49Z,2014-10-06T04:47:20Z,2014-10-06T05:52:14Z,9354.6666666667,846,No,-,-,-,0
39LOEL67OTITE86XRNFUP5PA2AH38K,A19PATBI3SQNU0,367O8HRHKGLUT46HFWLGRIMXHWF4S3,2014-10-06T15:25:10Z,2014-10-06T15:27:03Z,2014-10-06T16:27:15Z,37155.666666667,1583,Yes,No,-,-,1
39LOEL67OTITE86XRNFUP5PA2AH38K,A19PATBI3SQNU0,367O8HRHKGLUT46HFWLGRIMXHWF4S3,2014-10-06T15:25:10Z,2014-10-06T15:27:03Z,2014-10-06T16:27:15Z,37155.666666667,1327,Yes,Yes,Yes,67,1
39LOEL67OTITE86XRNFUP5PA2AH38K,A19PATBI3SQNU0,367O8HRHKGLUT46HFWLGRIMXHWF4S3,2014-10-06T15:25:10Z,2014-10-06T15:27:03Z,2014-10-06T16:27:15Z,37155.666666667,846,No,-,-,-,0
336KAV9KYR5J8W1W0RZJ588KPB42Y6,A8L450UGY77XB,367O8HRHKGLUT46HFWLGRIMXHWF4S3,2014-10-07T00:36:55Z,2014-10-07T00:38:00Z,2014-10-07T01:42:15Z,21331.666666667,1583,Yes,Yes,Yes,167,1
336KAV9KYR5J8W1W0RZJ588KPB42Y6,A8L450UGY77XB,367O8HRHKGLUT46HFWLGRIMXHWF4S3,2014-10-07T00:36:55Z,2014-10-07T00:38:00Z,2014-10-07T01:42:15Z,21331.666666667,1327,Yes,Yes,Yes,67,1
336KAV9KYR5J8W1W0RZJ588KPB42Y6,A8L450UGY77XB,367O8HRHKGLUT46HFWLGRIMXHWF4S3,2014-10-07T00:36:55Z,2014-10-07T00:38:00Z,2014-10-07T01:42:15Z,21331.666666667,846,No,-,-,-,0
32Z9ZLUT1MXBT80CDPTSQLGK0IFOHN,A27QCN3GYCZTPE,3OYHVNTV5TB09E3RT7RNEU1SHT1OKF,2014-10-05T18:08:20Z,2014-10-05T18:08:33Z,2014-10-05T19:12:15Z,3521.3333333333,2304,No,-,-,-,0
32Z9ZLUT1MXBT80CDPTSQLGK0IFOHN,A27QCN3GYCZTPE,3OYHVNTV5TB09E3RT7RNEU1SHT1OKF,2014-10-05T18:08:20Z,2014-10-05T18:08:33Z,2014-10-05T19:12:15Z,3521.3333333333,609,No,-,-,-,0
32Z9ZLUT1MXBT80CDPTSQLGK0IFOHN,A27QCN3GYCZTPE,3OYHVNTV5TB09E3RT7RNEU1SHT1OKF,2014-10-05T18:08:20Z,2014-10-05T18:08:33Z,2014-10-05T19:12:15Z,3521.3333333333,3781,No,-,-,-,0
3X31TUMD7YZSJCC1Y8AF6HWJOPM1LU,A997OZ3H2B3Q2,3OYHVNTV5TB09E3RT7RNEU1SHT1OKF,2014-10-06T09:22:16Z,2014-10-06T09:23:19Z,2014-10-06T10:27:14Z,19899,2304,No,-,-,-,0
3X31TUMD7YZSJCC1Y8AF6HWJOPM1LU,A997OZ3H2B3Q2,3OYHVNTV5TB09E3RT7RNEU1SHT1OKF,2014-10-06T09:22:16Z,2014-10-06T09:23:19Z,2014-10-06T10:27:14Z,19899,609,No,-,-,-,0
3X31TUMD7YZSJCC1Y8AF6HWJOPM1LU,A997OZ3H2B3Q2,3OYHVNTV5TB09E3RT7RNEU1SHT1OKF,2014-10-06T09:22:16Z,2014-10-06T09:23:19Z,2014-10-06T10:27:14Z,19899,3781,No,-,-,-,0
3HVVDCPGTF5DSVV9J6JF6VHAPOXYTA,A3P7M9666KJCP,3OYHVNTV5TB09E3RT7RNEU1SHT1OKF,2014-10-06T15:55:28Z,2014-10-06T15:56:24Z,2014-10-06T16:57:15Z,17825.666666667,2304,No,-,-,-,0
3HVVDCPGTF5DSVV9J6JF6VHAPOXYTA,A3P7M9666KJCP,3OYHVNTV5TB09E3RT7RNEU1SHT1OKF,2014-10-06T15:55:28Z,2014-10-06T15:56:24Z,2014-10-06T16:57:15Z,17825.666666667,609,No,-,-,-,0
3HVVDCPGTF5DSVV9J6JF6VHAPOXYTA,A3P7M9666KJCP,3OYHVNTV5TB09E3RT7RNEU1SHT1OKF,2014-10-06T15:55:28Z,2014-10-06T15:56:24Z,2014-10-06T16:57:15Z,17825.666666667,3781,No,-,-,-,0
3H0W84IWBLF26B1QFG2QZDOCJR4ER7,A8L450UGY77XB,3OYHVNTV5TB09E3RT7RNEU1SHT1OKF,2014-10-06T18:58:58Z,2014-10-06T18:59:23Z,2014-10-06T20:02:17Z,8008.3333333333,2304,No,-,-,-,0
3H0W84IWBLF26B1QFG2QZDOCJR4ER7,A8L450UGY77XB,3OYHVNTV5TB09E3RT7RNEU1SHT1OKF,2014-10-06T18:58:58Z,2014-10-06T18:59:23Z,2014-10-06T20:02:17Z,8008.3333333333,609,No,-,-,-,0
3H0W84IWBLF26B1QFG2QZDOCJR4ER7,A8L450UGY77XB,3OYHVNTV5TB09E3RT7RNEU1SHT1OKF,2014-10-06T18:58:58Z,2014-10-06T18:59:23Z,2014-10-06T20:02:17Z,8008.3333333333,3781,No,-,-,-,0
3D4CH1LGEB6UMP1VRUSS8V9UQLE9GX,A2PXPKUKK3E0CW,3OYHVNTV5TB09E3RT7RNEU1SHT1OKF,2014-10-06T19:07:27Z,2014-10-06T19:11:15Z,2014-10-06T20:12:16Z,5680.6666666667,2304,No,-,-,-,0
3D4CH1LGEB6UMP1VRUSS8V9UQLE9GX,A2PXPKUKK3E0CW,3OYHVNTV5TB09E3RT7RNEU1SHT1OKF,2014-10-06T19:07:27Z,2014-10-06T19:11:15Z,2014-10-06T20:12:16Z,5680.6666666667,609,No,-,-,-,0
3D4CH1LGEB6UMP1VRUSS8V9UQLE9GX,A2PXPKUKK3E0CW,3OYHVNTV5TB09E3RT7RNEU1SHT1OKF,2014-10-06T19:07:27Z,2014-10-06T19:11:15Z,2014-10-06T20:12:16Z,5680.6666666667,3781,No,-,-,-,0
3PWWM24LHTB4TQAENN1P6VKIWUS28F,A997OZ3H2B3Q2,3DWGDA5POFHTTXQ2M97J47Z14GZ1VS,2014-10-05T17:36:07Z,2014-10-05T17:37:25Z,2014-10-05T18:42:14Z,25078.333333333,2192,No,-,-,-,0
3PWWM24LHTB4TQAENN1P6VKIWUS28F,A997OZ3H2B3Q2,3DWGDA5POFHTTXQ2M97J47Z14GZ1VS,2014-10-05T17:36:07Z,2014-10-05T17:37:25Z,2014-10-05T18:42:14Z,25078.333333333,3025,No,-,-,-,0
3PWWM24LHTB4TQAENN1P6VKIWUS28F,A997OZ3H2B3Q2,3DWGDA5POFHTTXQ2M97J47Z14GZ1VS,2014-10-05T17:36:07Z,2014-10-05T17:37:25Z,2014-10-05T18:42:14Z,25078.333333333,4654,No,-,-,-,0
3YW4XOSQKRYV22ZV7M2GX4S21GK1UT,A27QCN3GYCZTPE,3DWGDA5POFHTTXQ2M97J47Z14GZ1VS,2014-10-05T22:29:14Z,2014-10-05T22:34:01Z,2014-10-05T23:37:16Z,95240.666666667,2192,No,-,-,-,0
3YW4XOSQKRYV22ZV7M2GX4S21GK1UT,A27QCN3GYCZTPE,3DWGDA5POFHTTXQ2M97J47Z14GZ1VS,2014-10-05T22:29:14Z,2014-10-05T22:34:01Z,2014-10-05T23:37:16Z,95240.666666667,3025,No,-,-,-,0
3YW4XOSQKRYV22ZV7M2GX4S21GK1UT,A27QCN3GYCZTPE,3DWGDA5POFHTTXQ2M97J47Z14GZ1VS,2014-10-05T22:29:14Z,2014-10-05T22:34:01Z,2014-10-05T23:37:16Z,95240.666666667,4654,No,-,-,-,0
32AT8R96GMMVWMYPK5H0T5FBRGHSUO,A13W8W81TPORYZ,3DWGDA5POFHTTXQ2M97J47Z14GZ1VS,2014-10-06T05:14:01Z,2014-10-06T05:14:17Z,2014-10-06T06:17:15Z,4798,2192,No,-,-,-,0
32AT8R96GMMVWMYPK5H0T5FBRGHSUO,A13W8W81TPORYZ,3DWGDA5POFHTTXQ2M97J47Z14GZ1VS,2014-10-06T05:14:01Z,2014-10-06T05:14:17Z,2014-10-06T06:17:15Z,4798,3025,No,-,-,-,0
32AT8R96GMMVWMYPK5H0T5FBRGHSUO,A13W8W81TPORYZ,3DWGDA5POFHTTXQ2M97J47Z14GZ1VS,2014-10-06T05:14:01Z,2014-10-06T05:14:17Z,2014-10-06T06:17:15Z,4798,4654,No,-,-,-,0
3A0EX8ZRN91DW91SJKSU61BOJH0BY0,A19PATBI3SQNU0,3DWGDA5POFHTTXQ2M97J47Z14GZ1VS,2014-10-06T16:40:28Z,2014-10-06T16:43:03Z,2014-10-06T17:47:18Z,50988.666666667,2192,CantTell,CantTell,Yes,NoInfo,0
3A0EX8ZRN91DW91SJKSU61BOJH0BY0,A19PATBI3SQNU0,3DWGDA5POFHTTXQ2M97J47Z14GZ1VS,2014-10-06T16:40:28Z,2014-10-06T16:43:03Z,2014-10-06T17:47:18Z,50988.666666667,3025,No,-,-,-,0
3A0EX8ZRN91DW91SJKSU61BOJH0BY0,A19PATBI3SQNU0,3DWGDA5POFHTTXQ2M97J47Z14GZ1VS,2014-10-06T16:40:28Z,2014-10-06T16:43:03Z,2014-10-06T17:47:18Z,50988.666666667,4654,CantTell,CantTell,CantTell,NoInfo,0
3COPXFW7XCPKGYDLYA94SD12268PK6,A3P7M9666KJCP,3DWGDA5POFHTTXQ2M97J47Z14GZ1VS,2014-10-06T17:21:10Z,2014-10-06T17:22:45Z,2014-10-06T18:27:15Z,30311.333333333,2192,No,-,-,-,0
3COPXFW7XCPKGYDLYA94SD12268PK6,A3P7M9666KJCP,3DWGDA5POFHTTXQ2M97J47Z14GZ1VS,2014-10-06T17:21:10Z,2014-10-06T17:22:45Z,2014-10-06T18:27:15Z,30311.333333333,3025,No,-,-,-,0
3COPXFW7XCPKGYDLYA94SD12268PK6,A3P7M9666KJCP,3DWGDA5POFHTTXQ2M97J47Z14GZ1VS,2014-10-06T17:21:10Z,2014-10-06T17:22:45Z,2014-10-06T18:27:15Z,30311.333333333,4654,CantTell,CantTell,No,-,0
3LUY3GC630DWLJ61FGKVO8WGWKNP7B,A27QCN3GYCZTPE,33QQ60S6ASVT9TGKL0TEUGE8LHJU0S,2014-10-05T20:42:29Z,2014-10-05T20:42:45Z,2014-10-05T21:47:15Z,4330.6666666667,2796,No,-,-,-,0
3LUY3GC630DWLJ61FGKVO8WGWKNP7B,A27QCN3GYCZTPE,33QQ60S6ASVT9TGKL0TEUGE8LHJU0S,2014-10-05T20:42:29Z,2014-10-05T20:42:45Z,2014-10-05T21:47:15Z,4330.6666666667,2723,No,-,-,-,0
3LUY3GC630DWLJ61FGKVO8WGWKNP7B,A27QCN3GYCZTPE,33QQ60S6ASVT9TGKL0TEUGE8LHJU0S,2014-10-05T20:42:29Z,2014-10-05T20:42:45Z,2014-10-05T21:47:15Z,4330.6666666667,660,No,-,-,-,0
3TR2532VIQ7HV8PY1TAJLYA8SBKJ6V,A997OZ3H2B3Q2,33QQ60S6ASVT9TGKL0TEUGE8LHJU0S,2014-10-06T04:19:15Z,2014-10-06T04:22:44Z,2014-10-06T05:27:15Z,68608.666666667,2796,No,-,-,-,0
3TR2532VIQ7HV8PY1TAJLYA8SBKJ6V,A997OZ3H2B3Q2,33QQ60S6ASVT9TGKL0TEUGE8LHJU0S,2014-10-06T04:19:15Z,2014-10-06T04:22:44Z,2014-10-06T05:27:15Z,68608.666666667,2723,No,-,-,-,0
3TR2532VIQ7HV8PY1TAJLYA8SBKJ6V,A997OZ3H2B3Q2,33QQ60S6ASVT9TGKL0TEUGE8LHJU0S,2014-10-06T04:19:15Z,2014-10-06T04:22:44Z,2014-10-06T05:27:15Z,68608.666666667,660,No,-,-,-,0
3YHH42UU5CSSCNRJ2P6FSCD9JY2L0Z,AV3CA0IYNRCCJ,33QQ60S6ASVT9TGKL0TEUGE8LHJU0S,2014-10-06T18:13:39Z,2014-10-06T18:14:12Z,2014-10-06T19:17:15Z,10563.666666667,2796,No,-,-,-,0
3YHH42UU5CSSCNRJ2P6FSCD9JY2L0Z,AV3CA0IYNRCCJ,33QQ60S6ASVT9TGKL0TEUGE8LHJU0S,2014-10-06T18:13:39Z,2014-10-06T18:14:12Z,2014-10-06T19:17:15Z,10563.666666667,2723,No,-,-,-,0
3YHH42UU5CSSCNRJ2P6FSCD9JY2L0Z,AV3CA0IYNRCCJ,33QQ60S6ASVT9TGKL0TEUGE8LHJU0S,2014-10-06T18:13:39Z,2014-10-06T18:14:12Z,2014-10-06T19:17:15Z,10563.666666667,660,No,-,-,-,0
3R6P78PK7LOD64A9P0X9ZVA6KSHGT4,A13W8W81TPORYZ,33QQ60S6ASVT9TGKL0TEUGE8LHJU0S,2014-10-06T19:36:17Z,2014-10-06T19:36:36Z,2014-10-06T20:37:16Z,5870,2796,No,-,-,-,0
3R6P78PK7LOD64A9P0X9ZVA6KSHGT4,A13W8W81TPORYZ,33QQ60S6ASVT9TGKL0TEUGE8LHJU0S,2014-10-06T19:36:17Z,2014-10-06T19:36:36Z,2014-10-06T20:37:16Z,5870,2723,No,-,-,-,0
3R6P78PK7LOD64A9P0X9ZVA6KSHGT4,A13W8W81TPORYZ,33QQ60S6ASVT9TGKL0TEUGE8LHJU0S,2014-10-06T19:36:17Z,2014-10-06T19:36:36Z,2014-10-06T20:37:16Z,5870,660,No,-,-,-,0
3JRJSWSMQIYAN9GO4Q1UHFLWDDV3EZ,A3P7M9666KJCP,33QQ60S6ASVT9TGKL0TEUGE8LHJU0S,2014-10-06T22:34:05Z,2014-10-06T22:34:39Z,2014-10-06T23:37:15Z,10333,2796,No,-,-,-,0
3JRJSWSMQIYAN9GO4Q1UHFLWDDV3EZ,A3P7M9666KJCP,33QQ60S6ASVT9TGKL0TEUGE8LHJU0S,2014-10-06T22:34:05Z,2014-10-06T22:34:39Z,2014-10-06T23:37:15Z,10333,2723,No,-,-,-,0
3JRJSWSMQIYAN9GO4Q1UHFLWDDV3EZ,A3P7M9666KJCP,33QQ60S6ASVT9TGKL0TEUGE8LHJU0S,2014-10-06T22:34:05Z,2014-10-06T22:34:39Z,2014-10-06T23:37:15Z,10333,660,No,-,-,-,0
3UWN2HHPUZII1WEGN45EFANHJJONSP,A997OZ3H2B3Q2,32CAVSKPCE2TGI12HJXE8LXIQ9Q1U3,2014-10-05T17:08:27Z,2014-10-05T17:09:13Z,2014-10-05T18:12:14Z,13879.333333333,4347,No,-,-,-,0
3UWN2HHPUZII1WEGN45EFANHJJONSP,A997OZ3H2B3Q2,32CAVSKPCE2TGI12HJXE8LXIQ9Q1U3,2014-10-05T17:08:27Z,2014-10-05T17:09:13Z,2014-10-05T18:12:14Z,13879.333333333,4700,No,-,-,-,0
3UWN2HHPUZII1WEGN45EFANHJJONSP,A997OZ3H2B3Q2,32CAVSKPCE2TGI12HJXE8LXIQ9Q1U3,2014-10-05T17:08:27Z,2014-10-05T17:09:13Z,2014-10-05T18:12:14Z,13879.333333333,1176,No,-,-,-,0
3M68NM076IKYTW8B9YJSNPWZ2RIR6X,A27QCN3GYCZTPE,32CAVSKPCE2TGI12HJXE8LXIQ9Q1U3,2014-10-05T17:48:14Z,2014-10-05T17:49:12Z,2014-10-05T18:52:15Z,18645.666666667,4347,No,-,-,-,0
3M68NM076IKYTW8B9YJSNPWZ2RIR6X,A27QCN3GYCZTPE,32CAVSKPCE2TGI12HJXE8LXIQ9Q1U3,2014-10-05T17:48:14Z,2014-10-05T17:49:12Z,2014-10-05T18:52:15Z,18645.666666667,4700,No,-,-,-,0
3M68NM076IKYTW8B9YJSNPWZ2RIR6X,A27QCN3GYCZTPE,32CAVSKPCE2TGI12HJXE8LXIQ9Q1U3,2014-10-05T17:48:14Z,2014-10-05T17:49:12Z,2014-10-05T18:52:15Z,18645.666666667,1176,No,-,-,-,0
3WYGZ5XF3XSHTQTDQRDYNI6DPPHKSH,A13W8W81TPORYZ,32CAVSKPCE2TGI12HJXE8LXIQ9Q1U3,2014-10-06T04:42:42Z,2014-10-06T04:42:57Z,2014-10-06T05:47:14Z,3981.6666666667,4347,No,-,-,-,0
3WYGZ5XF3XSHTQTDQRDYNI6DPPHKSH,A13W8W81TPORYZ,32CAVSKPCE2TGI12HJXE8LXIQ9Q1U3,2014-10-06T04:42:42Z,2014-10-06T04:42:57Z,2014-10-06T05:47:14Z,3981.6666666667,4700,No,-,-,-,0
3WYGZ5XF3XSHTQTDQRDYNI6DPPHKSH,A13W8W81TPORYZ,32CAVSKPCE2TGI12HJXE8LXIQ9Q1U3,2014-10-06T04:42:42Z,2014-10-06T04:42:57Z,2014-10-06T05:47:14Z,3981.6666666667,1176,No,-,-,-,0
3TDXMTX3CC7L0X5SJBPJ9XV8FXE6IR,A31A4YKVSOYRVS,32CAVSKPCE2TGI12HJXE8LXIQ9Q1U3,2014-10-06T11:32:03Z,2014-10-06T11:32:48Z,2014-10-06T12:37:16Z,14480.666666667,4347,No,-,-,-,0
3TDXMTX3CC7L0X5SJBPJ9XV8FXE6IR,A31A4YKVSOYRVS,32CAVSKPCE2TGI12HJXE8LXIQ9Q1U3,2014-10-06T11:32:03Z,2014-10-06T11:32:48Z,2014-10-06T12:37:16Z,14480.666666667,4700,No,-,-,-,0
3TDXMTX3CC7L0X5SJBPJ9XV8FXE6IR,A31A4YKVSOYRVS,32CAVSKPCE2TGI12HJXE8LXIQ9Q1U3,2014-10-06T11:32:03Z,2014-10-06T11:32:48Z,2014-10-06T12:37:16Z,14480.666666667,1176,No,-,-,-,0
3TPWUS5F8AESH9YYIJ61WOWQQVWWCR,A19PATBI3SQNU0,32CAVSKPCE2TGI12HJXE8LXIQ9Q1U3,2014-10-07T13:26:57Z,2014-10-07T14:09:35Z,2014-10-07T15:12:15Z,12087.666666667,4347,No,-,-,-,0
3TPWUS5F8AESH9YYIJ61WOWQQVWWCR,A19PATBI3SQNU0,32CAVSKPCE2TGI12HJXE8LXIQ9Q1U3,2014-10-07T13:26:57Z,2014-10-07T14:09:35Z,2014-10-07T15:12:15Z,12087.666666667,4700,No,-,-,-,0
3TPWUS5F8AESH9YYIJ61WOWQQVWWCR,A19PATBI3SQNU0,32CAVSKPCE2TGI12HJXE8LXIQ9Q1U3,2014-10-07T13:26:57Z,2014-10-07T14:09:35Z,2014-10-07T15:12:15Z,12087.666666667,1176,No,-,-,-,0
3JC6VJ2SACWABBMG24N10TTP6ROA5V,A27QCN3GYCZTPE,33W1NHWFYHYBB17LPPGWVJVSKAVTZS,2014-10-04T23:51:04Z,2014-10-04T23:51:35Z,2014-10-05T00:52:15Z,9397.6666666667,3872,Yes,No,-,-,0
3JC6VJ2SACWABBMG24N10TTP6ROA5V,A27QCN3GYCZTPE,33W1NHWFYHYBB17LPPGWVJVSKAVTZS,2014-10-04T23:51:04Z,2014-10-04T23:51:35Z,2014-10-05T00:52:15Z,9397.6666666667,167,No,-,-,-,0
3JC6VJ2SACWABBMG24N10TTP6ROA5V,A27QCN3GYCZTPE,33W1NHWFYHYBB17LPPGWVJVSKAVTZS,2014-10-04T23:51:04Z,2014-10-04T23:51:35Z,2014-10-05T00:52:15Z,9397.6666666667,3906,No,-,-,-,0
3T111IHZ5F3LBFA975M47ZN1SUJ9RN,A997OZ3H2B3Q2,33W1NHWFYHYBB17LPPGWVJVSKAVTZS,2014-10-06T17:01:16Z,2014-10-06T17:02:31Z,2014-10-06T18:07:16Z,23193,3872,Yes,Yes,Yes,239,0
3T111IHZ5F3LBFA975M47ZN1SUJ9RN,A997OZ3H2B3Q2,33W1NHWFYHYBB17LPPGWVJVSKAVTZS,2014-10-06T17:01:16Z,2014-10-06T17:02:31Z,2014-10-06T18:07:16Z,23193,167,No,-,-,-,0
